DATE,DBO
2019-01-01,20.50288769668631
2019-02-01,23.96077592792784
2019-03-01,31.995511838071053
2019-04-01,27.664925973275587
2019-05-01,50.326246722881415
2019-06-01,39.9975049264218
2019-07-01,28.068685499973995
2019-08-01,43.044936246362084
2019-09-01,30.559574144470186
2019-10-01,29.07577001060072
2019-11-01,31.26125635099332
2019-12-01,21.69228369422797
