DATE,ÓLEOS
2019-01-31,11.305101644873325
2019-02-28,8.899999921596788
2019-03-31,11.087161601123805
2019-04-30,13.11569800228289
2019-05-31,16.05446558401449
2019-06-30,13.040248930719375
2019-07-31,9.898707535363243
2019-08-31,10.950867104889658
2019-09-30,13.643225267949797
2019-10-31,12.293513663954442
2019-11-30,11.341855073159506
2019-12-31,8.705720926357198
