DATE,SÓLIDOS
2019-01-01,7.2511891378879945
2019-02-01,10.15210236200651
2019-03-01,15.961038047429769
2019-04-01,26.429044590048512
2019-05-01,8.207547328687738
2019-06-01,14.720089591463019
2019-07-01,18.094099008680665
2019-08-01,14.087462314377401
2019-09-01,11.708752950380863
2019-10-01,12.02952199025592
2019-11-01,13.04370830692299
2019-12-01,8.668694164463002
