DATE,SÓLIDOS
2019-01-01,11.14103026296797
2019-02-01,14.72448338870174
2019-03-01,21.98286374142797
2019-04-01,19.058744083216347
2019-05-01,8.41154987257666
2019-06-01,16.11239208148
2019-07-01,20.54046464702752
2019-08-01,17.53154405983832
2019-09-01,15.335395597252795
2019-10-01,13.400925542786279
2019-11-01,13.674581768293937
2019-12-01,11.024285419029688
