DATE,DQO
2019-01-31,98.68173269462675
2019-02-28,143.66876368111195
2019-03-31,151.86706729340398
2019-04-30,146.59023692303688
2019-05-31,161.54408554325013
2019-06-30,162.500573159301
2019-07-31,169.66947449718742
2019-08-31,120.14231066675242
2019-09-30,145.5655125207133
2019-10-31,163.13419088137005
2019-11-30,97.91976760443261
2019-12-31,107.27819375360662
