DATE,DBO
2019-01-01,24.43536858565052
2019-02-01,24.341339482717306
2019-03-01,42.22838401372943
2019-04-01,36.196735881832815
2019-05-01,32.454361284808314
2019-06-01,51.12755599745394
2019-07-01,36.41400735933914
2019-08-01,28.804171139401177
2019-09-01,40.76319683868688
2019-10-01,39.186121425443126
2019-11-01,35.1773205885655
2019-12-01,27.74621800364501
