DATE,NITROGÊNIO
2019-01-01,25.753730297744468
2019-02-01,15.903329727580697
2019-03-01,35.735860679969704
2019-04-01,46.4388359385285
2019-05-01,45.685807091353915
2019-06-01,48.233736591485055
2019-07-01,30.131330036096323
2019-08-01,45.39966136595186
2019-09-01,43.93670037126073
2019-10-01,38.402383061855325
2019-11-01,38.88409329532271
2019-12-01,23.865715807037034
