DATE,SURFACTANTES
2019-01-01,0.3952740469032969
2019-02-01,0.47769454860436034
2019-03-01,1.9476369419185744
2019-04-01,1.6701336632052353
2019-05-01,2.538479233298602
2019-06-01,0.8482431934163158
2019-07-01,0.686237101215255
2019-08-01,2.15217392976824
2019-09-01,0.473635660786741
2019-10-01,0.5478597121910705
2019-11-01,0.46244728534131013
2019-12-01,1.8377914444698094
