DATE,SURFACTANTES
2019-01-01,0.7200455198257905
2019-02-01,1.0559920195425399
2019-03-01,1.0021802728309208
2019-04-01,0.7380982915599428
2019-05-01,1.1626450187669173
2019-06-01,0.849814713782107
2019-07-01,1.3170671843392774
2019-08-01,1.2475693027679458
2019-09-01,0.9118083087823246
2019-10-01,0.8051131677323516
2019-11-01,0.8218318909326991
2019-12-01,1.1405461367112426
