DATE,SÓLIDOS
2019-01-31,18.3202877536058
2019-02-28,15.044728808233126
2019-03-31,23.121032108281604
2019-04-30,32.29797523779097
2019-05-31,61.29580051329432
2019-06-30,42.66624914800144
2019-07-31,29.323113784993012
2019-08-31,29.207040508359963
2019-09-30,48.17217443701608
2019-10-31,26.977314149704167
2019-11-30,30.860100040205843
2019-12-31,27.198351195947872
