DATE,DBO
2019-01-01,83.93238073717765
2019-02-01,26.30993817107057
2019-03-01,88.8109758490217
2019-04-01,191.14003848471822
2019-05-01,206.03741215549357
2019-06-01,203.86668975806992
2019-07-01,62.205384765082385
2019-08-01,71.96386907881013
2019-09-01,170.062802192312
2019-10-01,253.39787901238714
2019-11-01,90.60008589646495
2019-12-01,133.6928217514513
