DATE,FÓSFORO
2019-01-31,2.6183151332491033
2019-02-28,2.7450475637793845
2019-03-31,5.3503396909870515
2019-04-30,4.406110401449121
2019-05-31,5.8905541104914905
2019-06-30,4.056534024412857
2019-07-31,3.18780389058588
2019-08-31,3.4236664002680177
2019-09-30,4.290393981746249
2019-10-31,3.400180472719507
2019-11-30,3.345748528090558
2019-12-31,3.5478317974247844
