DATE,COR_VERDADEIRA
2019-01-01,18.315091634754697
2019-02-01,12.752448386783952
2019-03-01,18.320859786614452
2019-04-01,23.061903223422668
2019-05-01,16.13019070177066
2019-06-01,21.180483008545337
2019-07-01,20.523591605600025
2019-08-01,11.82612201696964
2019-09-01,14.93838040559489
2019-10-01,18.41329473286605
2019-11-01,29.242226418540834
2019-12-01,21.03379807328632
