DATE,COR_VERDADEIRA
2019-01-31,25.215785715056125
2019-02-28,21.80340583919911
2019-03-31,21.025597344661282
2019-04-30,36.83194052699882
2019-05-31,33.30289945546008
2019-06-30,38.781490701722305
2019-07-31,30.68626363396815
2019-08-31,21.874354209053212
2019-09-30,23.976640576299054
2019-10-31,30.2870876052343
2019-11-30,26.7060512732397
2019-12-31,27.27506739481245
