DATE,ÓLEOS
2019-01-31,11.331992571698072
2019-02-28,11.331992571698072
2019-03-31,11.331992571698072
2019-04-30,11.331992571698072
2019-05-31,11.331992571698072
2019-06-30,11.331992571698072
2019-07-31,11.331992571698072
2019-08-31,11.331992571698072
2019-09-30,11.331992571698072
2019-10-31,11.331992571698072
2019-11-30,11.331992571698072
2019-12-31,11.331992571698072
