DATE,SURFACTANTES
2019-01-31,0.890302369948125
2019-02-28,0.890302369948125
2019-03-31,0.890302369948125
2019-04-30,0.890302369948125
2019-05-31,0.890302369948125
2019-06-30,0.890302369948125
2019-07-31,0.890302369948125
2019-08-31,0.890302369948125
2019-09-30,0.890302369948125
2019-10-31,0.890302369948125
2019-11-30,0.890302369948125
2019-12-31,0.890302369948125
