DATE,ÓLEOS
2019-01-01,10.160853535595857
2019-02-01,10.647634823042496
2019-03-01,10.798804356477936
2019-04-01,10.680231222331265
2019-05-01,10.749509127360437
2019-06-01,10.245544425001222
2019-07-01,11.069085780430377
2019-08-01,11.373225784599775
2019-09-01,12.850126011699293
2019-10-01,10.062104154994518
2019-11-01,12.065161496214639
2019-12-01,11.148027824514825
