DATE,NITROGÊNIO
2019-01-01,6.979121346856513
2019-02-01,11.2409767618688
2019-03-01,45.98475118289839
2019-04-01,45.40477407643712
2019-05-01,58.40449588358884
2019-06-01,44.95785326577963
2019-07-01,25.84143677737196
2019-08-01,43.51726133675888
2019-09-01,43.448279336507724
2019-10-01,32.64133097119036
2019-11-01,37.13358370169683
2019-12-01,28.920625717379018
