DATE,COR_VERDADEIRA
2019-01-01,80.68864832836513
2019-02-01,-92.72971832766824
2019-03-01,46.63029071444211
2019-04-01,43.46620190247868
2019-05-01,-62.624634356288524
2019-06-01,5.441472034763854
2019-07-01,-75.88962314026438
2019-08-01,42.23326600634679
2019-09-01,-51.18945937314516
2019-10-01,-75.63052712576382
2019-11-01,-82.68425797250225
2019-12-01,-109.72049854081624
