DATE,COR_VERDADEIRA
2019-01-01,17.759775876280028
2019-02-01,9.547726661521644
2019-03-01,13.869535249199497
2019-04-01,12.65956318820161
2019-05-01,22.281256659495437
2019-06-01,15.786060317177455
2019-07-01,14.135629141319079
2019-08-01,10.980049920698592
2019-09-01,9.924585976051679
2019-10-01,13.341178643407055
2019-11-01,15.321321201501842
2019-12-01,18.335968693953145
