DATE,ÓLEOS
2019-01-01,28.53785070887005
2019-02-01,5.893443150550947
2019-03-01,22.16733381753185
2019-04-01,29.603676593529844
2019-05-01,35.24994777748511
2019-06-01,25.286978716468905
2019-07-01,15.329499091733677
2019-08-01,24.728283835173247
2019-09-01,36.49113550231769
2019-10-01,15.138107570540921
2019-11-01,25.51380702970354
2019-12-01,9.090850436799528
