DATE,SURFACTANTES
2019-01-01,0.7111057280651619
2019-02-01,1.036474108925172
2019-03-01,0.8839957712549585
2019-04-01,0.9682522697128956
2019-05-01,1.0731146021734514
2019-06-01,0.8880700037210663
2019-07-01,1.17303446227984
2019-08-01,1.3477002617511955
2019-09-01,0.9937250712136179
2019-10-01,0.6981583483621313
2019-11-01,0.7545577634028057
2019-12-01,1.2705337996665573
