DATE,SÓLIDOS
2019-01-31,6.221600749507568
2019-02-28,8.602017350169222
2019-03-31,11.362873360408175
2019-04-30,12.805681163299083
2019-05-31,5.404667978278868
2019-06-30,10.481171873866339
2019-07-31,12.337488944293844
2019-08-31,10.40878343088603
2019-09-30,7.947654380291699
2019-10-31,8.050969387472854
2019-11-30,8.2821546245936
2019-12-31,4.036896771896794
