DATE,ÓLEOS
2019-01-01,14.94069386433912
2019-02-01,8.741467185303259
2019-03-01,10.533624507082788
2019-04-01,15.685317774604327
2019-05-01,27.241791498470317
2019-06-01,16.066472346389915
2019-07-01,12.521765257143937
2019-08-01,13.520422692894437
2019-09-01,22.62441477554207
2019-10-01,17.188849370577906
2019-11-01,15.821375707935605
2019-12-01,7.459379551811598
