DATE,COR_VERDADEIRA
2019-01-01,5.581370001412013
2019-02-01,3.7869668504337852
2019-03-01,12.327185048701235
2019-04-01,35.68330805111984
2019-05-01,33.451347611010235
2019-06-01,44.67504532879563
2019-07-01,20.215909006371177
2019-08-01,0.9996892838508113
2019-09-01,14.121164980176479
2019-10-01,15.52869229341894
2019-11-01,8.391901662252451
2019-12-01,7.690811313100996
