DATE,DBO
2019-01-31,69.98873633083316
2019-02-28,50.37262337435087
2019-03-31,84.26502930835608
2019-04-30,103.61162326959776
2019-05-31,119.2307066118618
2019-06-30,114.73192514741885
2019-07-31,87.97902777535525
2019-08-31,88.41476047433336
2019-09-30,105.7900450565715
2019-10-31,120.57562711749344
2019-11-30,65.34501178055791
2019-12-31,84.34246029949308
