DATE,DQO
2019-01-31,15.674234402035315
2019-02-28,36.43991016675933
2019-03-31,21.08161408310564
2019-04-30,25.37186874815534
2019-05-31,34.77688831937165
2019-06-30,34.39126121655841
2019-07-31,37.039365628250145
2019-08-31,23.55285315881679
2019-09-30,33.88993986627677
2019-10-31,22.758520590063426
2019-11-30,28.06857380747542
2019-12-31,15.581470538082314
