DATE,SÓLIDOS
2019-01-01,39.502570259762436
2019-02-01,7.545890290743991
2019-03-01,55.23389306316403
2019-04-01,75.84062071677344
2019-05-01,118.34503041156458
2019-06-01,82.18567677984583
2019-07-01,52.281849109068105
2019-08-01,45.82134534419282
2019-09-01,113.03963767944417
2019-10-01,29.725288913758476
2019-11-01,82.58658427172749
2019-12-01,46.93804617437284
