DATE,FÓSFORO
2019-01-01,3.563850313910875
2019-02-01,3.735228749636738
2019-03-01,6.663566589007892
2019-04-01,6.4964779292561605
2019-05-01,7.197250289645353
2019-06-01,3.925072871421668
2019-07-01,5.317542530323409
2019-08-01,6.478201229575887
2019-09-01,6.146195112713471
2019-10-01,4.648172062689594
2019-11-01,5.172728651037334
2019-12-01,6.319257644472062
