DATE,NITROGÊNIO
2019-01-31,10.304871462892457
2019-02-28,10.486597496300808
2019-03-31,26.493844448293242
2019-04-30,25.47064259510678
2019-05-31,31.846974061086506
2019-06-30,23.14680700730578
2019-07-31,15.940723412330344
2019-08-31,23.516253001013553
2019-09-30,21.580244513007095
2019-10-31,19.113966602285736
2019-11-30,19.869716994544124
2019-12-31,12.565688188733978
