DATE,ARIMA,ETS,PROPHET
2019-01-01,17.759775876280028,24.488214490090307,80.68864832836512
2019-02-01,9.547726661521645,15.928974587419765,-92.72971832766822
2019-03-01,13.869535249199496,16.950694082028402,46.63029071444211
2019-04-01,12.65956318820161,21.382110754544,43.46620190247867
2019-05-01,22.28125665949544,16.026766253666867,-62.62463435628853
2019-06-01,15.786060317177455,18.10485536162246,5.441472034763853
2019-07-01,14.135629141319079,16.866616007887007,-75.88962314026438
2019-08-01,10.980049920698592,17.79064344531804,42.23326600634679
2019-09-01,9.924585976051679,15.730846803333776,-51.18945937314516
2019-10-01,13.341178643407053,15.57450202774953,-75.63052712576382
2019-11-01,15.321321201501842,15.135514660378249,-82.68425797250225
2019-12-01,18.335968693953145,16.945477309192466,-109.72049854081624
