DATE,ARIMA,ETS,PROPHET
2019-01-01,0.7111057280651619,0.8182546633891414,0.7200455198257905
2019-02-01,1.0364741089251719,0.8573734390215378,1.05599201954254
2019-03-01,0.8839957712549585,1.0162016329325725,1.0021802728309208
2019-04-01,0.9682522697128956,1.0699822702235935,0.7380982915599428
2019-05-01,1.0731146021734514,1.2271286595453763,1.1626450187669173
2019-06-01,0.8880700037210663,0.9569638555219069,0.849814713782107
2019-07-01,1.17303446227984,1.2899566486673228,1.3170671843392774
2019-08-01,1.3477002617511955,1.1852495209026368,1.2475693027679458
2019-09-01,0.993725071213618,0.9066145569507824,0.9118083087823246
2019-10-01,0.6981583483621313,1.0660999880218252,0.8051131677323516
2019-11-01,0.7545577634028057,0.9040794683470128,0.8218318909326991
2019-12-01,1.270533799666557,1.1934565259647238,1.1405461367112426
